sentence_number;phenomenon_type_number;phenomenon_type;linguistic_phenomenon_number;linguistic_phenomenon;error_name_number;error_name;problem_source_number;problem_source;correct_sentence;incorrect_sentence;note_exception;note;origin_of_the_sentence;search_source;meta-llama_Llama-3.3-70B-Instruct_correct_nll;meta-llama_Llama-3.3-70B-Instruct_incorrect_nll;meta-llama_Llama-3.3-70B-Instruct_certainty;meta-llama_Llama-3.3-70B-Instruct_decision
103.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;8;formoje;Sportininkas šiandien blogos formos.;Sportininkas šiandien ne formoje.; ;;vlkk;;5.1997833251953125;5.391376495361328;0.19159317016601562;correct
104.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;8;formoje;Serga tymais lengva forma.;Serga tymais lengvoje formoje.; ;;vlkk;;7.663736343383789;7.820085048675537;0.15634870529174805;correct
105.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;8;formoje;Kokia forma atsiskaitysime?;Kokioje formoje atsiskaitysime?; ;;vlkk;;5.706409454345703;4.450600624084473;-1.2558088302612305;incorrect
106.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;8;formoje;Nusipirkau forminio kumpio.;Nusipirkau kumpio formoje.; ;;vlkk;;6.3127007484436035;6.588798999786377;0.27609825134277344;correct
107.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;9;galioje;Šis įstatymas tebegalioja.;Šis įstatymas tebėra galioje.; ;;vlkk;;4.58668851852417;3.7341103553771973;-0.8525781631469727;incorrect
108.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;10;kalboje;Skaitė paskaitą lietuvių kalba.;Skaitė paskaitą lietuvių kalboje.; ;;vlkk;;2.5917320251464844;2.716714859008789;0.12498283386230469;correct
109.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;10;kalboje;Knyga išėjo anglų ir švedų kalbomis.;Knyga išėjo anglų ir švedų kalbose.; ;;vlkk;;2.3886711597442627;3.041095018386841;0.6524238586425781;correct
110.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;11;kame;Koks čia reikalas?;Kame čia reikalas?; ;;vlkk;;5.408971786499023;6.350947380065918;0.9419755935668945;correct
111.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;12;kryptyje;Apgynė edukologijos krypties disertaciją.;Apgynė disertaciją edukologijos kryptyje.; ;;vlkk;;3.044032096862793;3.2329578399658203;0.18892574310302734;correct
112.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;13;lygyje;Konkursas buvo aukšto lygio.;Konkursas vyko aukštame lygyje.; ;;vlkk;;3.6225550174713135;4.093705177307129;0.47115015983581543;correct
113.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;14;medžiagoje;Tas paminklas, nukaltas iš granito, yra nesugriaunamas ir nesunaikinamas.;Tas paminklas, nukaltas granite, yra nesugriaunamas ir nesunaikinamas.; ;Created a full sentence by looking at the corpus.;vlkk;;2.8264238834381104;3.574155330657959;0.7477314472198486;correct
114.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;14;medžiagoje;Jis pasišovė nulieti skulptūrą iš bronzos.;Jis pasišovė nulieti skulptūrą bronzoje.; ;Created a full sentence by looking at the corpus.;vlkk;;3.8962759971618652;4.530882358551025;0.6346063613891602;correct
115.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;15;normoje;Prietaisas jau veikia normaliai.;Prietaisas jau normoje.; ;;vlkk;;4.943837642669678;8.372725486755371;3.4288878440856934;correct
116.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;15;normoje;Jo kraujospūdis normalus.;Jo kraujospūdis normoje.; ;Added 'Jo' to make a full sentence.;vlkk;;5.945198059082031;6.228651523590088;0.28345346450805664;correct
117.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;15;normoje;Darbe viskas normalu.;Darbe viskas normoje.; ;Added 'Darbe' to make a full sentence.;vlkk;;8.567484855651855;8.504638671875;-0.06284618377685547;incorrect
118.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;16;nuosavybėje;Inventorius yra mokyklos nuosavybė.;Inventorius yra mokyklos nuosavybėje.; ;;vlkk;;3.500436782836914;3.6098408699035645;0.10940408706665039;correct
119.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;17;nuotaikoje;Vakar buvau be nuotaikos.;Vakar buvau ne nuotaikoje.; ;;vlkk;;5.045426845550537;5.419256210327148;0.37382936477661133;correct
120.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;18;nuotolyje;Jų namai stovi už kelių kilometrų nuo ežero.;Jų namai stovi kelių kilometrų nuotolyje nuo ežero.; ;;vlkk;;2.6362619400024414;2.5457162857055664;-0.090545654296875;incorrect
121.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;19;originale;Pagaliau pamatėme to paveikslo originalą.;Pagaliau pamatėme tą paveikslą originale.; ;;vlkk;;3.8903136253356934;3.748777389526367;-0.14153623580932617;incorrect
122.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;19;originale;Romaną buvau skaitęs originalo kalba.;Romaną buvau skaitęs originale.; ;;vlkk;;4.7484283447265625;5.421657562255859;0.6732292175292969;correct
123.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;20;pardavime;Šiandien parduodama trijų rūšių mėsa.;Šiandien pardavime yra trijų rūšių mėsos.; ;;vlkk;;2.715599298477173;2.591068983078003;-0.12453031539916992;incorrect
124.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;21;pavidale;Prekės gautos fasuotos.;Prekės gautos fasuotame pavidale.; ;;vlkk;;4.805692672729492;3.9896883964538574;-0.8160042762756348;incorrect
125.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;21;pavidale;Po reakcijos gavome medžiagą kristalų pavidalo.;Po reakcijos gavome medžiagą kristalų pavidale.; ;;vlkk;;3.750591278076172;3.6844677925109863;-0.06612348556518555;incorrect
126.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;22;rankraštyje;Kiek metų tas romanas buvo rankraštis?;Kiek metų tas romanas buvo rankraštyje?; ;;vlkk;;4.709474563598633;4.308690071105957;-0.4007844924926758;incorrect
127.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;22;rankraštyje;Skaičiau šio veikalo rankraštį.;Skaičiau šį veikalą rankraštyje.; ;;vlkk;;3.7149784564971924;3.6901168823242188;-0.024861574172973633;incorrect
128.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;23;ryšyje su;Augalai yra glaudžiai susiję su dirvožemiu.;Augalai yra glaudžiame ryšyje su dirvožemiu.; ;;vlkk;;2.0843374729156494;2.4833076000213623;0.3989701271057129;correct
129.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;24;ritme;Šokite valso ritmu.;Šokite valso ritme.; ;;vlkk;;7.901872634887695;8.09599494934082;0.194122314453125;correct
130.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;25;sąlytyje su;Jis visą laiką buvo glaudžiai susijęs su gamtos mokslais.;Jis visą laiką buvo glaudžiame sąlytyje su gamtos mokslais.; ;;vlkk;;2.238417625427246;3.0285613536834717;0.7901437282562256;correct
131.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;26;stadijoje;Turime sunkumų ir tebelaukiame.;Turime sunkumų ir esame laukimo stadijoje.; ;;vlkk;;4.784142017364502;4.050330638885498;-0.7338113784790039;incorrect
132.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;26;stadijoje;Viskas tebėra projektai.;Viskas tebėra projektų stadijoje.; ;;vlkk;;6.407864570617676;4.1545562744140625;-2.2533082962036133;incorrect
133.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;27;statuse;Ministerijoje dirbs tie patys žmonės, tik turės naują statusą.;Ministerijoje dirbs tie patys žmonės, tik naujame statuse.; ;;vlkk;;3.336671829223633;3.901870012283325;0.5651981830596924;correct
134.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;28;stiliuje;Jis mėgsta rengtis sportiniu stiliumi.;Jis mėgsta rengtis sportiniame stiliuje.; ;;vlkk;;3.585798501968384;3.6678695678710938;0.08207106590270996;correct
135.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;28;stiliuje;Eilėraštis parašytas iškilmingu stiliumi.;Eilėraštis parašytas iškilmingame stiliuje.; ;;vlkk;;2.8607687950134277;3.2579588890075684;0.3971900939941406;correct
136.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;29;stovyje;Pirksiu geros būklės pianiną.;Pirksiu pianiną gerame stovyje.; ;;vlkk;;3.9152188301086426;6.181520938873291;2.2663021087646484;correct
137.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;29;stovyje;Jau keli mėnesiai šalyje yra karo būvis.;Jau keli mėnesiai šalis yra karo stovyje.; ;;vlkk;;3.251147747039795;3.2978355884552;0.04668784141540527;correct
138.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;29;stovyje;Jį rado girtą.;Jį rado girtame stovyje.; ;;vlkk;;5.711131572723389;5.852504730224609;0.1413731575012207;correct
139.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;30;sudėtyje;Komanda susirinko visos sudėties.;Komanda susirinko visoje sudėtyje.; ;Changed 'pilnoje' to 'visoje' to make the sentences more similar to each other.;vlkk;;4.716979026794434;4.586383819580078;-0.13059520721435547;incorrect
140.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;31;sumoje;Patvirtino 1000 litų sumos sąmatą.;Patvirtino sąmatą 1000 litų sumoje.; ;;vlkk;;4.172001361846924;4.57517671585083;0.40317535400390625;correct
141.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;31;sumoje;Iš viso turime 3000 litų pelno.;Bendroje sumoje turime 3000 litų pelno.; ;;vlkk;;3.878427028656006;5.491591453552246;1.6131644248962402;correct
142.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;32;tame;Gamykla nedirba, o dalykas tas, kad negauname žaliavų.;Gamykla nedirba, o dalykas tame, kad negauname žaliavų.; ;;vlkk;;6.563241481781006;6.140805244445801;-0.4224362373352051;incorrect
143.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;32;tame;Reikalas tas, kad baigėsi benzinas.;Reikalas tame, kad baigėsi benzinas.; ;;vlkk;;4.4959397315979;4.449187755584717;-0.046751976013183594;incorrect
144.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;33;tame skaičiuje;Statybai skirta 9000 tūkst. litų, iš jų 500 tūkst. litų montavimo ir apdailos darbams.;Statybai skirta 9000 tūkst. litų, tame skaičiuje 500 tūkst. litų montavimo ir apdailos darbams.; ;;vlkk;;2.2769360542297363;2.398236036300659;0.12129998207092285;correct
145.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;34;tame tarpe;Ekspedicijoje dalyvavo 15 žmonių, tarp jų ir vienas gydytojas.;Ekspedicijoje dalyvavo 15 žmonių, tame tarpe ir vienas gydytojas.; ;;vlkk;;1.933750033378601;2.1214277744293213;0.18767774105072021;correct
146.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;34;tame tarpe;Tokių konkursų, tarp jų senamiesčiui restauruoti, reikėtų skelbti daugiau.;Tokių konkursų, tame tarpe senamiesčiui restauruoti, reikėtų skelbti daugiau.; ;;vlkk;;2.438499927520752;2.613647937774658;0.17514801025390625;correct
147.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;35;tempe;Pamėginkime pagriežti šį kūrinį greitesniu tempu.;Pamėginkime pagriežti šį kūrinį greitesniame tempe.; ;;vlkk;;3.251481294631958;3.5744314193725586;0.3229501247406006;correct
148.0;1;Use of Cases;6;3.6 Locative case;3;3.6.3 Locative case should not be used to express the state, condition, or characteristic of a thing.;36;variante;Apsvarstykime tolesnius veiksmus įvairiais variantais.;Apsvarstykime tolesnius veiksmus įvairiuose variantuose.; ;;vlkk;;3.9184815883636475;3.560638666152954;-0.35784292221069336;incorrect
149.0;1;Use of Cases;6;3.6 Locative case;4;3.6.4 Locative case should not be used to express the cause or basis of a state.;1;išdavoje;Nuo pervargimo organizmas nusilpsta.;Pervargimo išdavoje organizmas nusilpsta.; ;;vlkk;;5.976384162902832;4.803562164306641;-1.1728219985961914;incorrect
150.0;1;Use of Cases;6;3.6 Locative case;4;3.6.4 Locative case should not be used to express the cause or basis of a state.;2;įtakoje;Dėl sausros gausime menkesnį derlių.;Sausros įtakoje gausime menkesnį derlių.; ;;vlkk;;3.16430401802063;5.041341304779053;1.8770372867584229;correct
151.0;1;Use of Cases;6;3.6 Locative case;4;3.6.4 Locative case should not be used to express the cause or basis of a state.;3;pasekmėje;Dėl karo krašto ūkis buvo nuniokotas.;Karo pasekmėje krašto ūkis buvo nuniokotas.; ;;vlkk;;2.6657023429870605;3.6933767795562744;1.0276744365692139;correct
152.0;1;Use of Cases;6;3.6 Locative case;4;3.6.4 Locative case should not be used to express the cause or basis of a state.;4;poveikyje;Nuo vaistų ligoniui palengvėjo.;Vaistų poveikyje ligoniui palengvėjo.; ;;vlkk;;3.4422378540039062;3.489485263824463;0.04724740982055664;correct
153.0;1;Use of Cases;6;3.6 Locative case;4;3.6.4 Locative case should not be used to express the cause or basis of a state.;4;poveikyje;Dėl įtempto darbo pablogėjo sveikata.;Įtempto darbo poveikyje pablogėjo sveikata.; ;;vlkk;;2.693462610244751;4.139976501464844;1.4465138912200928;correct
