sentence_number;phenomenon_type_number;phenomenon_type;linguistic_phenomenon_number;linguistic_phenomenon;error_name_number;error_name;problem_source_number;problem_source;correct_sentence;incorrect_sentence;note_exception;note;origin_of_the_sentence;search_source;Qwen_Qwen3-14B-Base_correct_nll;Qwen_Qwen3-14B-Base_incorrect_nll;Qwen_Qwen3-14B-Base_certainty;Qwen_Qwen3-14B-Base_decision
159.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;2;daugumoje;Bendrovėje dirba daugiausia moterys.;Bendrovėje dirba daugumoje moterys.; ;;vlkk;;2.824002504348755;3.767055034637451;0.9430525302886963;correct
160.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;3;didžiumoje;Šiandien tas autorius beveik visai užmirštas.;Šiandien tas autorius didžiumoje užmirštas.; ;;vlkk;;2.999235153198242;3.891702175140381;0.8924670219421387;correct
161.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;4;eilėje atvejų;Dėl avarijų dažnai būna kalti pėstieji.;Dėl avarijų eilėje atvejų būna kalti pėstieji.; ;;vlkk;;2.3139402866363525;2.8071208000183105;0.493180513381958;correct
162.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;5;esmėje;Niekas iš esmės nepasikeitė.;Niekas esmėje nepasikeitė.; ;;vlkk;;1.953389286994934;2.908738136291504;0.9553488492965698;correct
153.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;6;pagrinde;Statybos darbai apskritai baigti.;Statybos darbai pagrinde baigti.; ;;vlkk;;3.3539371490478516;3.5340349674224854;0.1800978183746338;correct
164.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;6;pagrinde;Susirinko daugiausia pagyvenę žmonės.;Susirinko pagrinde pagyvenę žmonės.; ;;vlkk;;2.2204837799072266;2.7555863857269287;0.5351026058197021;correct
165.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;7;paskutinėje eilėje;Šį klausimą aptarsime paskutinį.;Šį klausimą aptarsime paskutinėje eilėje.; ;;vlkk;;2.971463441848755;2.4730045795440674;-0.4984588623046875;incorrect
166.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;8;pilnumoje;Remontą baigėme visai.;Remontą baigėme pilnumoje.; ;;vlkk;;5.741574764251709;5.431056499481201;-0.3105182647705078;incorrect
167.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;9;pirmoje eilėje;Pirmiausia sudarykime darbo planą.;Pirmoje eilėje sudarykime darbo planą.; ;;vlkk;;2.794865131378174;3.398766040802002;0.6039009094238281;correct
168.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;10;principe;Iš principo su tavim sutinku.;Principe su tavim sutinku.; ;;vlkk;;5.052150726318359;7.346094131469727;2.293943405151367;correct
169.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;11;visumoje;Paroda apskritai pavyko.;Paroda visumoje pavyko.; ;;vlkk;;5.825132846832275;6.190863609313965;0.36573076248168945;correct
170.0;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;1;bėgyje;Darbą turime baigti per metus.;Darbą turime baigti metų bėgyje.; ;;vlkk;;3.5939536094665527;3.605778932571411;0.011825323104858398;correct
171.0;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;1;bėgyje;Laikui bėgant tiltas apgriuvo.;Laiko bėgyje tiltas apgriuvo.; ;;vlkk;;3.8940510749816895;4.1352410316467285;0.24118995666503906;correct
172.0;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;1;bėgyje;Pretenzijos priimamos mėnesį.;Pretenzijos priimamos mėnesio bėgyje.; ;;vlkk;;3.592160940170288;3.117112159729004;-0.4750487804412842;incorrect
173.0;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;2;laike;Sprendimas gali būti apskundžiamas per dešimt dienų.;Sprendimas gali būti apskundžiamas dešimt dienų laike.; ;;vlkk;;2.367825508117676;2.413358688354492;0.045533180236816406;correct
;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;1;bėgyje;Projektas turi būti įgyvendintas per savaitę.;Projektas turi būti įgyvendintas savaitės bėgyje.; ;;ChatGPT;;1.5806962251663208;1.6502430438995361;0.06954681873321533;correct
;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;2;laike;Atsiskaitymas turi būti atliktas per tris dienas.;Atsiskaitymas turi būti atliktas trijų dienų laike.; ;;ChatGPT;;2.2766945362091064;2.2153823375701904;-0.061312198638916016;incorrect
;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;2;laike;Visi dokumentai turi būti pateikti per mėnesį.;Visi dokumentai turi būti pateikti mėnesio laike.; ;;ChatGPT;;2.5939996242523193;3.043203830718994;0.4492042064666748;correct
;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;3;laikotarpyje;Kursai vyko per du mėnesius.;Kursai vyko dviejų mėnesių laikotarpyje.; ;;ChatGPT;;3.1531851291656494;2.184108018875122;-0.9690771102905273;incorrect
;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;3;laikotarpyje;Knyga turi būti perskaityta per tris mėnesius.;Knyga turi būti perskaityta trijų mėnesių laikotarpyje.; ;;ChatGPT;;2.2012715339660645;1.8259422779083252;-0.37532925605773926;incorrect
174.0;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;3;laikotarpyje;Atsakymą gausite trijų dienų laikotarpiu.;Atsakymą gausite trijų dienų laikotarpyje.; ;;vlkk;;2.0035948753356934;2.1275742053985596;0.12397933006286621;correct
175.0;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1; ;Ji puikiai griežia smuiku.;Ji puikiai griežia ant smuiko.; ;;vlkk;;4.984294891357422;4.881734848022461;-0.10256004333496094;incorrect
176.0;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Gaudo žuvis sliekais.;Gaudo žuvis ant sliekų.; ;;vlkk;;6.873875141143799;5.739004135131836;-1.134871006011963;incorrect
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Jis vairuoja autobusą.;Jis vairuoja ant autobuso.; ;Changed 'dirba' to 'vairuoja' to make the sentences more similar to each other.;internet;https://www.mazeikiai.lt › files › rekomendacijos;4.272109031677246;4.354870319366455;0.08276128768920898;correct
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Išmokau groti gitara. ;Išmokau groti ant gitaros.; ;;internet;https://www.mazeikiai.lt › files › rekomendacijos;3.657562255859375;3.1240234375;-0.533538818359375;incorrect
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Šis fotografas fotografuoja analoginiu fotoaparatu.;Šis fotografas fotografuoja ant analoginio fotoaparato.; ;;ChatGPT;;3.411982774734497;3.6972954273223877;0.2853126525878906;correct
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Muzikantas muša būgnais.;Muzikantas muša ant būgnų.; ;;ChatGPT;;3.801070213317871;3.830150842666626;0.029080629348754883;correct
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Pianistas taip pat groja ir kontrabosu.;Pianistas taip pat groja ir ant kontraboso.; ;;ChatGPT;;4.9997735023498535;5.063755512237549;0.06398200988769531;correct
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Mokytojas paprašė vaikų rašyti rašikliais.;Mokytojas paprašė vaikų rašyti ant rašiklių.; ;;ChatGPT;;2.6793811321258545;2.473134756088257;-0.20624637603759766;incorrect
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Vakar jis bandė tapyti akvarele pirmą kartą.;Vakar jis bandė tapyti ant akvarelės pirmą kartą.; ;;ChatGPT;;2.8107616901397705;2.9747631549835205;0.16400146484375;correct
177.0;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Dirba dvejomis staklėmis.;Dirba ant dvejų staklių.; ;;vlkk;;4.280986309051514;4.367465019226074;0.08647871017456055;correct
178.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;1;apstus;Ruduo apstus obuolių.;Ruduo apstus ant obuolių.; ;;vlkk;;6.9499616622924805;6.558741569519043;-0.3912200927734375;incorrect
179.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;2;gabus;Kaimynų vaikas gabus muzikai.;Kaimynų vaikas gabus ant muzikos.; ;;vlkk;;3.5934104919433594;4.246703624725342;0.6532931327819824;correct
180.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;3;godus;Nebūk godus svetimo gero.;Nebūk godus ant svetimo gero.; ;;vlkk;;5.050368785858154;5.0565385818481445;0.006169795989990234;correct
181.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;4;šykštus;Ji visada šykšti pinigų.;Ji visada šykšti ant pinigų.; ;;vlkk;;5.058094024658203;5.207565784454346;0.14947175979614258;correct
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;2;gabus;Vaikai buvo gabūs mokslo eksperimentams.;Vaikai buvo gabūs ant mokslo eksperimentų.; ;;ChatGPT;;3.325653314590454;3.8172948360443115;0.4916415214538574;correct
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;3;godus;Jis buvo godus gardumynų ir skanėstų.;Jis buvo godus ant gardumynų ir skanėstų.; ;;ChatGPT;;3.6858696937561035;4.676066875457764;0.9901971817016602;correct
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;4;šykštus;Jo senelis buvo šykštus dovanų.;Jo senelis buvo šykštus ant dovanų.; ;;ChatGPT;;4.642055988311768;4.637755870819092;-0.004300117492675781;incorrect
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;1;apstus;Ši vasara buvo apsti lietaus.;Ši vasara buvo apsti ant lietaus.; ;;ChatGPT;;4.129754066467285;4.702554702758789;0.5728006362915039;correct
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;5;turtingas;Jungtinės Amerikos Valstijos yra turtingos gamtos išteklių.;Jungtinės Amerikos Valstijos yra turtingos ant gamtos išteklių.; ;;ChatGPT;;1.8371626138687134;2.1135106086730957;0.2763479948043823;correct
182.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;5;turtingas;Šiemet esam turtingi šieno.;Šiemet esam turtingi ant šieno.; ;;vlkk;;5.1619038581848145;5.336686611175537;0.17478275299072266;correct
183.0;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Paprašė pakeisti batus į mažesnius. ;Paprašė pakeisti batus ant mažesnių. ; ;;vlkk;;3.006816864013672;3.5903191566467285;0.5835022926330566;correct
184.0;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Vaikas apsikeitė naujesnį pašto ženkliuką į senesnį.;Vaikas apsikeitė naujesnį pašto ženkliuką ant senesnio.; ;;vlkk;;3.0394363403320312;3.6265532970428467;0.5871169567108154;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Aš keičiau savo mitybos įpročius į sveikesnius.;Aš keičiau savo mitybos įpročius ant sveikesnių.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;2.1937897205352783;2.9341275691986084;0.7403378486633301;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;2;mainyti (ant ko);Jei neturėjai markių, tai galėjai mainyti lašinius, dešras, sviestą į prekes.;Jei neturėjai markių, tai galėjai mainyti lašinius, dešras, sviestą ant prekių.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;2.5987021923065186;2.63854718208313;0.03984498977661133;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Jis pakeitė seną sofą į naują.;Jis pakeitė seną sofą ant naujos.; ;;ChatGPT;;3.479871988296509;4.025450706481934;0.5455787181854248;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Mokytoja pakeitė pamokų tvarkaraštį į lankstesnį.;Mokytoja pakeitė pamokų tvarkaraštį ant lankstesnio.; ;;ChatGPT;;2.1672141551971436;2.9037399291992188;0.7365257740020752;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;2;mainyti (ant ko);Ji išmainė seną žiedą į brangesnį.;Ji išmainė seną žiedą ant brangesnio.; ;;ChatGPT;;4.0381178855896;5.061399936676025;1.0232820510864258;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;2;mainyti (ant ko);Vartotojas gali mainyti seną telefoną į naują modelį.;Vartotojas gali mainyti seną telefoną ant naujo modelio.; ;;ChatGPT;;2.7428786754608154;3.2769789695739746;0.5341002941131592;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Šiandien pakeitėme senus langus į modernesnius.;Šiandien pakeitėme senus langus ant modernesnių.; ;;ChatGPT;;2.5181655883789062;2.877051830291748;0.3588862419128418;correct
185.0;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;2;mainyti (ant ko);Išmainė vištą į katiną.;Išmainė vištą ant katino.; ;;vlkk;;5.107349395751953;6.427596569061279;1.3202471733093262;correct
186.0;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Kambario matmenys 2 iš 3 metrų.;Kambario matmenys 2 ant 3 metrų.; ;;vlkk;;3.02548885345459;4.1901092529296875;1.1646203994750977;correct
187.0;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Močiutės kraujospūdis vakar buvo 80 ir 120.;Močiutės kraujospūdis vakar buvo 80 ant 120.; ;Added 'Močiutės ... vakar buvo' to make a full sentence.;vlkk;;2.3986399173736572;2.9717273712158203;0.5730874538421631;correct
188.0;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Žemėlapio mastelis 1 su 1000.;Žemėlapio mastelis 1 ant 1000.; ;;vlkk;;2.67305588722229;2.937776565551758;0.2647206783294678;correct
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Apsirikau dviem litais.;Apsirikau ant dviejų litų.;;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;6.046487331390381;6.1415510177612305;0.09506368637084961;correct
