sentence_number;phenomenon_type_number;phenomenon_type;linguistic_phenomenon_number;linguistic_phenomenon;error_name_number;error_name;problem_source_number;problem_source;correct_sentence;incorrect_sentence;note_exception;note;origin_of_the_sentence;search_source;neurotechnology_Lt-Llama-2-13b-hf_correct_nll;neurotechnology_Lt-Llama-2-13b-hf_incorrect_nll;neurotechnology_Lt-Llama-2-13b-hf_certainty;neurotechnology_Lt-Llama-2-13b-hf_decision
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Vakar jis bandė tapyti akvarele pirmą kartą.;Vakar jis bandė tapyti ant akvarelės pirmą kartą.; ;;ChatGPT;;2.5406641960144043;2.528090715408325;-0.012573480606079102;incorrect
177.0;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Dirba dvejomis staklėmis.;Dirba ant dvejų staklių.; ;;vlkk;;3.2242190837860107;3.853429079055786;0.6292099952697754;correct
178.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;1;apstus;Ruduo apstus obuolių.;Ruduo apstus ant obuolių.; ;;vlkk;;3.6092686653137207;5.172021865844727;1.5627532005310059;correct
179.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;2;gabus;Kaimynų vaikas gabus muzikai.;Kaimynų vaikas gabus ant muzikos.; ;;vlkk;;3.768484354019165;4.450620651245117;0.6821362972259521;correct
180.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;3;godus;Nebūk godus svetimo gero.;Nebūk godus ant svetimo gero.; ;;vlkk;;3.7970032691955566;4.0959672927856445;0.2989640235900879;correct
181.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;4;šykštus;Ji visada šykšti pinigų.;Ji visada šykšti ant pinigų.; ;;vlkk;;4.520044803619385;4.657904624938965;0.13785982131958008;correct
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;2;gabus;Vaikai buvo gabūs mokslo eksperimentams.;Vaikai buvo gabūs ant mokslo eksperimentų.; ;;ChatGPT;;2.7396178245544434;3.113476276397705;0.3738584518432617;correct
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;3;godus;Jis buvo godus gardumynų ir skanėstų.;Jis buvo godus ant gardumynų ir skanėstų.; ;;ChatGPT;;2.842897653579712;3.2498927116394043;0.4069950580596924;correct
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;4;šykštus;Jo senelis buvo šykštus dovanų.;Jo senelis buvo šykštus ant dovanų.; ;;ChatGPT;;3.246180295944214;3.3632657527923584;0.11708545684814453;correct
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;1;apstus;Ši vasara buvo apsti lietaus.;Ši vasara buvo apsti ant lietaus.; ;;ChatGPT;;3.0546388626098633;3.8378851413726807;0.7832462787628174;correct
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;5;turtingas;Jungtinės Amerikos Valstijos yra turtingos gamtos išteklių.;Jungtinės Amerikos Valstijos yra turtingos ant gamtos išteklių.; ;;ChatGPT;;1.4247342348098755;1.5648499727249146;0.14011573791503906;correct
182.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;5;turtingas;Šiemet esam turtingi šieno.;Šiemet esam turtingi ant šieno.; ;;vlkk;;3.2766475677490234;4.172231197357178;0.8955836296081543;correct
183.0;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Paprašė pakeisti batus į mažesnius. ;Paprašė pakeisti batus ant mažesnių. ; ;;vlkk;;2.5565032958984375;3.4510555267333984;0.8945522308349609;correct
184.0;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Vaikas apsikeitė naujesnį pašto ženkliuką į senesnį.;Vaikas apsikeitė naujesnį pašto ženkliuką ant senesnio.; ;;vlkk;;2.6433444023132324;3.4760446548461914;0.832700252532959;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Aš keičiau savo mitybos įpročius į sveikesnius.;Aš keičiau savo mitybos įpročius ant sveikesnių.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;1.6136962175369263;2.039964437484741;0.42626821994781494;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;2;mainyti (ant ko);Jei neturėjai markių, tai galėjai mainyti lašinius, dešras, sviestą į prekes.;Jei neturėjai markių, tai galėjai mainyti lašinius, dešras, sviestą ant prekių.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;2.319674015045166;2.541581869125366;0.2219078540802002;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Jis pakeitė seną sofą į naują.;Jis pakeitė seną sofą ant naujos.; ;;ChatGPT;;2.270158052444458;3.262962818145752;0.992804765701294;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Mokytoja pakeitė pamokų tvarkaraštį į lankstesnį.;Mokytoja pakeitė pamokų tvarkaraštį ant lankstesnio.; ;;ChatGPT;;1.7143080234527588;3.0657835006713867;1.351475477218628;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;2;mainyti (ant ko);Ji išmainė seną žiedą į brangesnį.;Ji išmainė seną žiedą ant brangesnio.; ;;ChatGPT;;3.125462532043457;4.532578468322754;1.4071159362792969;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;2;mainyti (ant ko);Vartotojas gali mainyti seną telefoną į naują modelį.;Vartotojas gali mainyti seną telefoną ant naujo modelio.; ;;ChatGPT;;2.411639451980591;3.285865545272827;0.8742260932922363;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Šiandien pakeitėme senus langus į modernesnius.;Šiandien pakeitėme senus langus ant modernesnių.; ;;ChatGPT;;3.047451972961426;3.2214715480804443;0.17401957511901855;correct
185.0;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;2;mainyti (ant ko);Išmainė vištą į katiną.;Išmainė vištą ant katino.; ;;vlkk;;3.0616376399993896;4.697977542877197;1.6363399028778076;correct
186.0;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Kambario matmenys 2 iš 3 metrų.;Kambario matmenys 2 ant 3 metrų.; ;;vlkk;;2.5954794883728027;3.4156241416931152;0.8201446533203125;correct
187.0;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Močiutės kraujospūdis vakar buvo 80 ir 120.;Močiutės kraujospūdis vakar buvo 80 ant 120.; ;Added 'Močiutės ... vakar buvo' to make a full sentence.;vlkk;;2.3573057651519775;3.0049219131469727;0.6476161479949951;correct
188.0;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Žemėlapio mastelis 1 su 1000.;Žemėlapio mastelis 1 ant 1000.; ;;vlkk;;2.1169519424438477;2.7857136726379395;0.6687617301940918;correct
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Apsirikau dviem litais.;Apsirikau ant dviejų litų.;;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;3.626028537750244;3.3754348754882812;-0.2505936622619629;incorrect
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Šio skerspjūvio dydis 5 iš 10 milimetrų.;Šio skerspjūvio dydis 5 ant 10 milimetrų; ;;ChatGPT;;2.2460520267486572;3.0057754516601562;0.759723424911499;correct
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Durų angos plotis ir aukštis – 80 ir 200 centimetrų.;Durų angos plotis ir aukštis – 80 ant 200 centimetrų.; ;;ChatGPT;;2.113877773284912;2.4671030044555664;0.3532252311706543;correct
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Pirkome plytas 20 iš 30 centimetrų.;Pirkome plytas 20 ant 30 centimetrų.; ;;ChatGPT;;2.45157790184021;2.62347412109375;0.17189621925354004;correct
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Šios nuotraukos formatas yra 10 su 15.;Šios nuotraukos formatas yra 10 ant 15.; ;;ChatGPT;;2.3604791164398193;2.8519022464752197;0.4914231300354004;correct
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Naujas langas yra 1 iš 2 metrų.;Naujas langas yra 1 ant 2 metrų.; ;;ChatGPT;;3.3551526069641113;3.7017276287078857;0.3465750217437744;correct
189.0;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Vaistų imkite vieną šaukštelį pusei stiklinės vandens.;Vaistų imkite vieną šaukštelį ant pusės stiklinės vandens.; ;;vlkk;;2.0000662803649902;2.2315409183502197;0.2314746379852295;correct
190.0;2;Use of Prepositions;7;4.1 Ant;5;4.1.5 Ant should not be used to express a characteristic of a thing not related to location.;1;;Batai aukštais kulnais.;Batai ant aukštų kulnų.; ;;vlkk;;2.651200532913208;3.267113447189331;0.615912914276123;correct
;2;Use of Prepositions;7;4.1 Ant;5;4.1.5 Ant should not be used to express a characteristic of a thing not related to location.;1;;Madingos suknelės su petnešėlėmis.;Madingos suknelės ant petnešėlių.; ;Changed 'šleikutės' to 'petnešėlės'.;internet;https://www.santaka.info/index.php/2012/04/11/idomu-260/?srsltid=AfmBOorJ71a2x25a8ICKqAUACMRo6ON_DiuaH1qvGqLJOFdrp2wb0D_r;2.330679416656494;2.5729317665100098;0.24225234985351562;correct
;2;Use of Prepositions;7;4.1 Ant;5;4.1.5 Ant should not be used to express a characteristic of a thing not related to location.;1;;Iš parduotuvės buvo pavogtas šveicariškas laikrodis su baterijomis.;Iš parduotuvės buvo pavogtas šveicariškas laikrodis ant baterijų.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;1.5203642845153809;1.760937213897705;0.24057292938232422;correct
;2;Use of Prepositions;7;4.1 Ant;5;4.1.5 Ant should not be used to express a characteristic of a thing not related to location.;1;;Apžiūrėjus automobilį, rastas lagaminas su ratukais.;Apžiūrėjus automobilį, rastas lagaminas ant ratukų.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;2.209026336669922;2.3728461265563965;0.1638197898864746;correct
;2;Use of Prepositions;7;4.1 Ant;5;4.1.5 Ant should not be used to express a characteristic of a thing not related to location.;1;;Nebijok, mano šuo yra su antkakliu.;Nebijok, mano šuo yra ant antkaklio.; ;;ChatGPT;;2.4141221046447754;2.7046589851379395;0.29053688049316406;correct
;2;Use of Prepositions;7;4.1 Ant;5;4.1.5 Ant should not be used to express a characteristic of a thing not related to location.;1;;Ši nauja kuprinė yra labai naujoviška, su dirželiais.;Ši nauja kuprinė yra labai naujoviška, ant dirželių.; ;;ChatGPT;;2.1808643341064453;2.447516679763794;0.26665234565734863;correct
;2;Use of Prepositions;7;4.1 Ant;5;4.1.5 Ant should not be used to express a characteristic of a thing not related to location.;1;;Matematikos pamokai pasiimk sąsiuvinį langeliais.;Matematikos pamokai pasiimk sąsiuvinį ant langelių.; ;;ChatGPT;;2.4426345825195312;2.7842817306518555;0.3416471481323242;correct
;2;Use of Prepositions;7;4.1 Ant;5;4.1.5 Ant should not be used to express a characteristic of a thing not related to location.;1;;Senelis jam padovanojo laikrodį su odiniu dirželiu.;Senelis jam padovanojo laikrodį ant odinio dirželio.; ;;ChatGPT;;2.1290395259857178;2.2913942337036133;0.1623547077178955;correct
;2;Use of Prepositions;7;4.1 Ant;5;4.1.5 Ant should not be used to express a characteristic of a thing not related to location.;1;;Šis skėtis yra su metaliniu rėmu, tad tikiuosi, kad jis ilgai nesulūš.;Šis skėtis yra ant metalinio rėmo, tad tikiuosi, kad jis ilgai nesulūš.; ;;ChatGPT;;1.7547026872634888;1.815985918045044;0.061283230781555176;correct
191.0;2;Use of Prepositions;7;4.1 Ant;5;4.1.5 Ant should not be used to express a characteristic of a thing not related to location.;1;;Radijo imtuvas su mikroschemomis.;Radijo imtuvas ant mikroschemų.; ;;vlkk;;2.602884292602539;2.9952142238616943;0.3923299312591553;correct
192.0;2;Use of Prepositions;7;4.1 Ant;6;4.1.6 Ant should not be used to express place when what is meant is not a surface, but a direction into something or being inside something.;1;;Nuvažiavo į stotį, bet pavėlavo į autobusą.;Nuvažiavo ant stoties, bet pavėlavo ant autobuso.; ;;vlkk;;2.535943031311035;3.3249824047088623;0.7890393733978271;correct
193.0;2;Use of Prepositions;7;4.1 Ant;6;4.1.6 Ant should not be used to express place when what is meant is not a surface, but a direction into something or being inside something.;1;;Turguje pilna atvykėlių. ;Ant turgaus pilna atvykėlių. ; ;;vlkk;;3.411531686782837;3.8686318397521973;0.45710015296936035;correct
;2;Use of Prepositions;7;4.1 Ant;6;4.1.6 Ant should not be used to express place when what is meant is not a surface, but a direction into something or being inside something.;1;;Kiemo vaikai dažnai žaidžia gatvėje.;Kiemo vaikai dažnai žaidžia ant gatvės.; ;Created a full sentence.;internet;https://mokslai.lietuviuzodynas.lt/lietuviu-kalba/kalbos-kulturos-taisykliu-savadas;1.8608478307724;2.1199092864990234;0.25906145572662354;correct
;2;Use of Prepositions;7;4.1 Ant;6;4.1.6 Ant should not be used to express place when what is meant is not a surface, but a direction into something or being inside something.;1;;Į kavinę atėjo naujas padavėjas.;Ant kavinės atėjo naujas padavėjas.; ;;ChatGPT;;1.6229326725006104;2.3691768646240234;0.7462441921234131;correct
;2;Use of Prepositions;7;4.1 Ant;6;4.1.6 Ant should not be used to express place when what is meant is not a surface, but a direction into something or being inside something.;1;;Vaikai nubėgo į biblioteką, nes ten turėjo vykti jų mėgstama skaitymo popietė.;Vaikai nubėgo ant bibliotekos, nes ten turėjo vykti jų mėgstama skaitymo popietė.; ;;ChatGPT;;1.6625452041625977;2.304786443710327;0.6422412395477295;correct
;2;Use of Prepositions;7;4.1 Ant;6;4.1.6 Ant should not be used to express place when what is meant is not a surface, but a direction into something or being inside something.;1;;Vairuotojas pasuko į stovėjimo aikštelę, tikėdamasis rasti laisvą vietą tarp daugybės automobilių.;Vairuotojas pasuko ant stovėjimo aikštelės, tikėdamasis rasti laisvą vietą tarp daugybės automobilių.; ;;ChatGPT;;1.0914732217788696;1.3050698041915894;0.21359658241271973;correct
;2;Use of Prepositions;7;4.1 Ant;6;4.1.6 Ant should not be used to express place when what is meant is not a surface, but a direction into something or being inside something.;1;;Po kelių minučių laukimo jie visi sugužėjo į autobusą, nes vairuotojas pagaliau atidarė duris ir pakvietė lipti vidun.;Po kelių minučių laukimo jie visi sugužėjo ant autobuso, nes vairuotojas pagaliau atidarė duris ir pakvietė lipti vidun.; ;;ChatGPT;;1.4698328971862793;1.6161490678787231;0.14631617069244385;correct
;2;Use of Prepositions;7;4.1 Ant;6;4.1.6 Ant should not be used to express place when what is meant is not a surface, but a direction into something or being inside something.;1;;Dalyviai rinkosi į didžiąją salę, kur vyko diskusija apie ateities technologijas ir jų poveikį visuomenei.;Dalyviai rinkosi ant didžiosios salės, kur vyko diskusija apie ateities technologijas ir jų poveikį visuomenei.; ;;ChatGPT;;1.4831715822219849;1.9179896116256714;0.4348180294036865;correct
;2;Use of Prepositions;7;4.1 Ant;6;4.1.6 Ant should not be used to express place when what is meant is not a surface, but a direction into something or being inside something.;1;;Kai tik pasigirdo sirena, komanda skubiai įbėgo į stadioną pasiruošti rungtynėms.;Kai tik pasigirdo sirena, komanda skubiai įbėgo ant stadiono pasiruošti rungtynėms.; ;;ChatGPT;;1.7946240901947021;2.640570878982544;0.8459467887878418;correct
