sentence_number;phenomenon_type_number;phenomenon_type;linguistic_phenomenon_number;linguistic_phenomenon;error_name_number;error_name;problem_source_number;problem_source;correct_sentence;incorrect_sentence;note_exception;note;origin_of_the_sentence;search_source;Qwen_Qwen3-30B-A3B-Instruct-2507_correct_nll;Qwen_Qwen3-30B-A3B-Instruct-2507_incorrect_nll;Qwen_Qwen3-30B-A3B-Instruct-2507_certainty;Qwen_Qwen3-30B-A3B-Instruct-2507_decision
162.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;5;esmėje;Niekas iš esmės nepasikeitė.;Niekas esmėje nepasikeitė.; ;;vlkk;;2.4978702068328857;3.5335094928741455;1.0356392860412598;correct
153.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;6;pagrinde;Statybos darbai apskritai baigti.;Statybos darbai pagrinde baigti.; ;;vlkk;;3.3826236724853516;3.9935410022735596;0.610917329788208;correct
164.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;6;pagrinde;Susirinko daugiausia pagyvenę žmonės.;Susirinko pagrinde pagyvenę žmonės.; ;;vlkk;;2.75215482711792;3.4678471088409424;0.7156922817230225;correct
165.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;7;paskutinėje eilėje;Šį klausimą aptarsime paskutinį.;Šį klausimą aptarsime paskutinėje eilėje.; ;;vlkk;;2.7476513385772705;2.1530628204345703;-0.5945885181427002;incorrect
166.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;8;pilnumoje;Remontą baigėme visai.;Remontą baigėme pilnumoje.; ;;vlkk;;4.6888885498046875;4.765039443969727;0.07615089416503906;correct
167.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;9;pirmoje eilėje;Pirmiausia sudarykime darbo planą.;Pirmoje eilėje sudarykime darbo planą.; ;;vlkk;;3.4344990253448486;3.3941609859466553;-0.04033803939819336;incorrect
168.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;10;principe;Iš principo su tavim sutinku.;Principe su tavim sutinku.; ;;vlkk;;4.5213494300842285;7.530747413635254;3.0093979835510254;correct
169.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;11;visumoje;Paroda apskritai pavyko.;Paroda visumoje pavyko.; ;;vlkk;;4.798333168029785;7.050795555114746;2.252462387084961;correct
170.0;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;1;bėgyje;Darbą turime baigti per metus.;Darbą turime baigti metų bėgyje.; ;;vlkk;;4.350632190704346;4.1842241287231445;-0.16640806198120117;incorrect
171.0;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;1;bėgyje;Laikui bėgant tiltas apgriuvo.;Laiko bėgyje tiltas apgriuvo.; ;;vlkk;;5.201723575592041;4.671443462371826;-0.5302801132202148;incorrect
172.0;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;1;bėgyje;Pretenzijos priimamos mėnesį.;Pretenzijos priimamos mėnesio bėgyje.; ;;vlkk;;2.7743098735809326;2.5630478858947754;-0.21126198768615723;incorrect
173.0;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;2;laike;Sprendimas gali būti apskundžiamas per dešimt dienų.;Sprendimas gali būti apskundžiamas dešimt dienų laike.; ;;vlkk;;2.6530840396881104;3.2555339336395264;0.602449893951416;correct
;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;1;bėgyje;Projektas turi būti įgyvendintas per savaitę.;Projektas turi būti įgyvendintas savaitės bėgyje.; ;;ChatGPT;;1.818048119544983;1.8132786750793457;-0.004769444465637207;incorrect
;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;2;laike;Atsiskaitymas turi būti atliktas per tris dienas.;Atsiskaitymas turi būti atliktas trijų dienų laike.; ;;ChatGPT;;3.1059200763702393;3.3776636123657227;0.2717435359954834;correct
;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;2;laike;Visi dokumentai turi būti pateikti per mėnesį.;Visi dokumentai turi būti pateikti mėnesio laike.; ;;ChatGPT;;2.2768871784210205;2.9669530391693115;0.690065860748291;correct
;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;3;laikotarpyje;Kursai vyko per du mėnesius.;Kursai vyko dviejų mėnesių laikotarpyje.; ;;ChatGPT;;4.627257823944092;2.8345253467559814;-1.7927324771881104;incorrect
;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;3;laikotarpyje;Knyga turi būti perskaityta per tris mėnesius.;Knyga turi būti perskaityta trijų mėnesių laikotarpyje.; ;;ChatGPT;;2.120170831680298;1.9230314493179321;-0.19713938236236572;incorrect
174.0;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;3;laikotarpyje;Atsakymą gausite trijų dienų laikotarpiu.;Atsakymą gausite trijų dienų laikotarpyje.; ;;vlkk;;2.1808676719665527;2.2925472259521484;0.1116795539855957;correct
175.0;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1; ;Ji puikiai griežia smuiku.;Ji puikiai griežia ant smuiko.; ;;vlkk;;4.823973655700684;4.793394565582275;-0.030579090118408203;incorrect
176.0;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Gaudo žuvis sliekais.;Gaudo žuvis ant sliekų.; ;;vlkk;;7.20353364944458;5.884183883666992;-1.319349765777588;incorrect
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Jis vairuoja autobusą.;Jis vairuoja ant autobuso.; ;Changed 'dirba' to 'vairuoja' to make the sentences more similar to each other.;internet;https://www.mazeikiai.lt › files › rekomendacijos;5.518095016479492;6.156311988830566;0.6382169723510742;correct
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Išmokau groti gitara. ;Išmokau groti ant gitaros.; ;;internet;https://www.mazeikiai.lt › files › rekomendacijos;4.184743881225586;4.096603870391846;-0.08814001083374023;incorrect
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Šis fotografas fotografuoja analoginiu fotoaparatu.;Šis fotografas fotografuoja ant analoginio fotoaparato.; ;;ChatGPT;;3.2842447757720947;3.478430986404419;0.19418621063232422;correct
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Muzikantas muša būgnais.;Muzikantas muša ant būgnų.; ;;ChatGPT;;5.4191975593566895;5.113748550415039;-0.3054490089416504;incorrect
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Pianistas taip pat groja ir kontrabosu.;Pianistas taip pat groja ir ant kontraboso.; ;;ChatGPT;;5.61281681060791;5.7914605140686035;0.17864370346069336;correct
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Mokytojas paprašė vaikų rašyti rašikliais.;Mokytojas paprašė vaikų rašyti ant rašiklių.; ;;ChatGPT;;3.112323045730591;3.0353825092315674;-0.07694053649902344;incorrect
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Vakar jis bandė tapyti akvarele pirmą kartą.;Vakar jis bandė tapyti ant akvarelės pirmą kartą.; ;;ChatGPT;;2.9389379024505615;3.2342870235443115;0.29534912109375;correct
177.0;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Dirba dvejomis staklėmis.;Dirba ant dvejų staklių.; ;;vlkk;;4.544441223144531;4.017348289489746;-0.5270929336547852;incorrect
178.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;1;apstus;Ruduo apstus obuolių.;Ruduo apstus ant obuolių.; ;;vlkk;;7.460134983062744;6.740925312042236;-0.7192096710205078;incorrect
179.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;2;gabus;Kaimynų vaikas gabus muzikai.;Kaimynų vaikas gabus ant muzikos.; ;;vlkk;;6.16482400894165;5.650505065917969;-0.5143189430236816;incorrect
180.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;3;godus;Nebūk godus svetimo gero.;Nebūk godus ant svetimo gero.; ;;vlkk;;5.8411946296691895;5.958531856536865;0.11733722686767578;correct
181.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;4;šykštus;Ji visada šykšti pinigų.;Ji visada šykšti ant pinigų.; ;;vlkk;;5.774463653564453;5.4892473220825195;-0.2852163314819336;incorrect
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;2;gabus;Vaikai buvo gabūs mokslo eksperimentams.;Vaikai buvo gabūs ant mokslo eksperimentų.; ;;ChatGPT;;4.115457057952881;4.431274890899658;0.31581783294677734;correct
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;3;godus;Jis buvo godus gardumynų ir skanėstų.;Jis buvo godus ant gardumynų ir skanėstų.; ;;ChatGPT;;4.649238586425781;5.550215721130371;0.9009771347045898;correct
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;4;šykštus;Jo senelis buvo šykštus dovanų.;Jo senelis buvo šykštus ant dovanų.; ;;ChatGPT;;4.982128620147705;4.899566650390625;-0.08256196975708008;incorrect
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;1;apstus;Ši vasara buvo apsti lietaus.;Ši vasara buvo apsti ant lietaus.; ;;ChatGPT;;5.422889232635498;4.726721286773682;-0.6961679458618164;incorrect
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;5;turtingas;Jungtinės Amerikos Valstijos yra turtingos gamtos išteklių.;Jungtinės Amerikos Valstijos yra turtingos ant gamtos išteklių.; ;;ChatGPT;;2.172865152359009;2.619624376296997;0.4467592239379883;correct
182.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;5;turtingas;Šiemet esam turtingi šieno.;Šiemet esam turtingi ant šieno.; ;;vlkk;;6.185293197631836;6.061738014221191;-0.12355518341064453;incorrect
183.0;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Paprašė pakeisti batus į mažesnius. ;Paprašė pakeisti batus ant mažesnių. ; ;;vlkk;;3.458644390106201;4.619112491607666;1.1604681015014648;correct
184.0;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Vaikas apsikeitė naujesnį pašto ženkliuką į senesnį.;Vaikas apsikeitė naujesnį pašto ženkliuką ant senesnio.; ;;vlkk;;2.876584053039551;3.578293800354004;0.7017097473144531;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Aš keičiau savo mitybos įpročius į sveikesnius.;Aš keičiau savo mitybos įpročius ant sveikesnių.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;1.9291573762893677;3.4337151050567627;1.504557728767395;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;2;mainyti (ant ko);Jei neturėjai markių, tai galėjai mainyti lašinius, dešras, sviestą į prekes.;Jei neturėjai markių, tai galėjai mainyti lašinius, dešras, sviestą ant prekių.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;2.731670618057251;2.777754545211792;0.046083927154541016;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Jis pakeitė seną sofą į naują.;Jis pakeitė seną sofą ant naujos.; ;;ChatGPT;;4.303990840911865;5.127200603485107;0.8232097625732422;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Mokytoja pakeitė pamokų tvarkaraštį į lankstesnį.;Mokytoja pakeitė pamokų tvarkaraštį ant lankstesnio.; ;;ChatGPT;;2.4172821044921875;3.9864838123321533;1.5692017078399658;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;2;mainyti (ant ko);Ji išmainė seną žiedą į brangesnį.;Ji išmainė seną žiedą ant brangesnio.; ;;ChatGPT;;4.049724578857422;5.357424736022949;1.3077001571655273;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;2;mainyti (ant ko);Vartotojas gali mainyti seną telefoną į naują modelį.;Vartotojas gali mainyti seną telefoną ant naujo modelio.; ;;ChatGPT;;2.7357258796691895;3.5794968605041504;0.8437709808349609;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Šiandien pakeitėme senus langus į modernesnius.;Šiandien pakeitėme senus langus ant modernesnių.; ;;ChatGPT;;3.0355117321014404;3.5952048301696777;0.5596930980682373;correct
185.0;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;2;mainyti (ant ko);Išmainė vištą į katiną.;Išmainė vištą ant katino.; ;;vlkk;;4.758098125457764;6.7910075187683105;2.032909393310547;correct
186.0;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Kambario matmenys 2 iš 3 metrų.;Kambario matmenys 2 ant 3 metrų.; ;;vlkk;;4.113719940185547;5.342263221740723;1.2285432815551758;correct
187.0;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Močiutės kraujospūdis vakar buvo 80 ir 120.;Močiutės kraujospūdis vakar buvo 80 ant 120.; ;Added 'Močiutės ... vakar buvo' to make a full sentence.;vlkk;;3.1758267879486084;3.875105619430542;0.6992788314819336;correct
188.0;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Žemėlapio mastelis 1 su 1000.;Žemėlapio mastelis 1 ant 1000.; ;;vlkk;;2.4288487434387207;3.28053879737854;0.8516900539398193;correct
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Apsirikau dviem litais.;Apsirikau ant dviejų litų.;;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;4.869113922119141;4.9024739265441895;0.03336000442504883;correct
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Šio skerspjūvio dydis 5 iš 10 milimetrų.;Šio skerspjūvio dydis 5 ant 10 milimetrų; ;;ChatGPT;;2.834975004196167;3.792442798614502;0.957467794418335;correct
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Durų angos plotis ir aukštis – 80 ir 200 centimetrų.;Durų angos plotis ir aukštis – 80 ant 200 centimetrų.; ;;ChatGPT;;2.234462261199951;2.520742416381836;0.28628015518188477;correct
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Pirkome plytas 20 iš 30 centimetrų.;Pirkome plytas 20 ant 30 centimetrų.; ;;ChatGPT;;4.530091285705566;4.976484298706055;0.4463930130004883;correct
