sentence_number;phenomenon_type_number;phenomenon_type;linguistic_phenomenon_number;linguistic_phenomenon;error_name_number;error_name;problem_source_number;problem_source;correct_sentence;incorrect_sentence;note_exception;note;origin_of_the_sentence;search_source;allenai_OLMo-2-0325-32B_correct_nll;allenai_OLMo-2-0325-32B_incorrect_nll;allenai_OLMo-2-0325-32B_certainty;allenai_OLMo-2-0325-32B_decision
166.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;8;pilnumoje;Remontą baigėme visai.;Remontą baigėme pilnumoje.; ;;vlkk;;6.082991123199463;5.7870097160339355;-0.29598140716552734;incorrect
167.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;9;pirmoje eilėje;Pirmiausia sudarykime darbo planą.;Pirmoje eilėje sudarykime darbo planą.; ;;vlkk;;3.70172119140625;3.396580696105957;-0.30514049530029297;incorrect
168.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;10;principe;Iš principo su tavim sutinku.;Principe su tavim sutinku.; ;;vlkk;;4.854256629943848;7.260048866271973;2.405792236328125;correct
169.0;1;Use of Cases;6;3.6 Locative case;5;3.6.5 Locative case should not be used to express the manner or timing of an action.;11;visumoje;Paroda apskritai pavyko.;Paroda visumoje pavyko.; ;;vlkk;;6.36382532119751;7.07154655456543;0.7077212333679199;correct
170.0;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;1;bėgyje;Darbą turime baigti per metus.;Darbą turime baigti metų bėgyje.; ;;vlkk;;5.000279426574707;4.982436180114746;-0.017843246459960938;incorrect
171.0;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;1;bėgyje;Laikui bėgant tiltas apgriuvo.;Laiko bėgyje tiltas apgriuvo.; ;;vlkk;;5.075169563293457;5.991385459899902;0.9162158966064453;correct
172.0;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;1;bėgyje;Pretenzijos priimamos mėnesį.;Pretenzijos priimamos mėnesio bėgyje.; ;;vlkk;;4.13442850112915;4.868871688842773;0.734443187713623;correct
173.0;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;2;laike;Sprendimas gali būti apskundžiamas per dešimt dienų.;Sprendimas gali būti apskundžiamas dešimt dienų laike.; ;;vlkk;;2.8390767574310303;3.0336430072784424;0.1945662498474121;correct
;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;1;bėgyje;Projektas turi būti įgyvendintas per savaitę.;Projektas turi būti įgyvendintas savaitės bėgyje.; ;;ChatGPT;;2.1538543701171875;2.7513937950134277;0.5975394248962402;correct
;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;2;laike;Atsiskaitymas turi būti atliktas per tris dienas.;Atsiskaitymas turi būti atliktas trijų dienų laike.; ;;ChatGPT;;3.165971279144287;2.595461845397949;-0.5705094337463379;incorrect
;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;2;laike;Visi dokumentai turi būti pateikti per mėnesį.;Visi dokumentai turi būti pateikti mėnesio laike.; ;;ChatGPT;;3.1452155113220215;3.4196205139160156;0.27440500259399414;correct
;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;3;laikotarpyje;Kursai vyko per du mėnesius.;Kursai vyko dviejų mėnesių laikotarpyje.; ;;ChatGPT;;4.051895618438721;2.8652849197387695;-1.1866106986999512;incorrect
;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;3;laikotarpyje;Knyga turi būti perskaityta per tris mėnesius.;Knyga turi būti perskaityta trijų mėnesių laikotarpyje.; ;;ChatGPT;;2.624680757522583;2.0248513221740723;-0.5998294353485107;incorrect
174.0;1;Use of Cases;6;3.6 Locative case;6;3.6.6 Locative case should not be used to express a time period as a preposition or postposition.;3;laikotarpyje;Atsakymą gausite trijų dienų laikotarpiu.;Atsakymą gausite trijų dienų laikotarpyje.; ;;vlkk;;2.2753846645355225;2.5710947513580322;0.29571008682250977;correct
175.0;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1; ;Ji puikiai griežia smuiku.;Ji puikiai griežia ant smuiko.; ;;vlkk;;5.419802188873291;5.203848361968994;-0.21595382690429688;incorrect
176.0;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Gaudo žuvis sliekais.;Gaudo žuvis ant sliekų.; ;;vlkk;;6.859897136688232;5.688696384429932;-1.1712007522583008;incorrect
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Jis vairuoja autobusą.;Jis vairuoja ant autobuso.; ;Changed 'dirba' to 'vairuoja' to make the sentences more similar to each other.;internet;https://www.mazeikiai.lt › files › rekomendacijos;5.112884998321533;6.181543350219727;1.0686583518981934;correct
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Išmokau groti gitara. ;Išmokau groti ant gitaros.; ;;internet;https://www.mazeikiai.lt › files › rekomendacijos;4.889858245849609;4.690128326416016;-0.19972991943359375;incorrect
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Šis fotografas fotografuoja analoginiu fotoaparatu.;Šis fotografas fotografuoja ant analoginio fotoaparato.; ;;ChatGPT;;3.579664468765259;3.8302953243255615;0.25063085556030273;correct
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Muzikantas muša būgnais.;Muzikantas muša ant būgnų.; ;;ChatGPT;;5.018522262573242;4.896141529083252;-0.12238073348999023;incorrect
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Pianistas taip pat groja ir kontrabosu.;Pianistas taip pat groja ir ant kontraboso.; ;;ChatGPT;;6.136542797088623;6.485954761505127;0.3494119644165039;correct
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Mokytojas paprašė vaikų rašyti rašikliais.;Mokytojas paprašė vaikų rašyti ant rašiklių.; ;;ChatGPT;;3.564183235168457;3.241278886795044;-0.3229043483734131;incorrect
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Vakar jis bandė tapyti akvarele pirmą kartą.;Vakar jis bandė tapyti ant akvarelės pirmą kartą.; ;;ChatGPT;;3.806802272796631;3.6089680194854736;-0.19783425331115723;incorrect
177.0;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Dirba dvejomis staklėmis.;Dirba ant dvejų staklių.; ;;vlkk;;6.0779948234558105;4.541869640350342;-1.5361251831054688;incorrect
178.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;1;apstus;Ruduo apstus obuolių.;Ruduo apstus ant obuolių.; ;;vlkk;;5.8640360832214355;5.7757086753845215;-0.08832740783691406;incorrect
179.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;2;gabus;Kaimynų vaikas gabus muzikai.;Kaimynų vaikas gabus ant muzikos.; ;;vlkk;;5.426362991333008;5.207174777984619;-0.21918821334838867;incorrect
180.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;3;godus;Nebūk godus svetimo gero.;Nebūk godus ant svetimo gero.; ;;vlkk;;7.718838691711426;7.241477012634277;-0.47736167907714844;incorrect
181.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;4;šykštus;Ji visada šykšti pinigų.;Ji visada šykšti ant pinigų.; ;;vlkk;;5.934903144836426;5.63640832901001;-0.298494815826416;incorrect
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;2;gabus;Vaikai buvo gabūs mokslo eksperimentams.;Vaikai buvo gabūs ant mokslo eksperimentų.; ;;ChatGPT;;4.121501445770264;3.9824886322021484;-0.13901281356811523;incorrect
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;3;godus;Jis buvo godus gardumynų ir skanėstų.;Jis buvo godus ant gardumynų ir skanėstų.; ;;ChatGPT;;5.2813191413879395;5.4914937019348145;0.210174560546875;correct
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;4;šykštus;Jo senelis buvo šykštus dovanų.;Jo senelis buvo šykštus ant dovanų.; ;;ChatGPT;;5.77907657623291;5.599637508392334;-0.17943906784057617;incorrect
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;1;apstus;Ši vasara buvo apsti lietaus.;Ši vasara buvo apsti ant lietaus.; ;;ChatGPT;;6.265522003173828;6.248834609985352;-0.016687393188476562;incorrect
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;5;turtingas;Jungtinės Amerikos Valstijos yra turtingos gamtos išteklių.;Jungtinės Amerikos Valstijos yra turtingos ant gamtos išteklių.; ;;ChatGPT;;2.5554885864257812;2.827178716659546;0.27169013023376465;correct
182.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;5;turtingas;Šiemet esam turtingi šieno.;Šiemet esam turtingi ant šieno.; ;;vlkk;;5.623803615570068;5.4412336349487305;-0.1825699806213379;incorrect
183.0;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Paprašė pakeisti batus į mažesnius. ;Paprašė pakeisti batus ant mažesnių. ; ;;vlkk;;3.646521806716919;4.114512920379639;0.4679911136627197;correct
184.0;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Vaikas apsikeitė naujesnį pašto ženkliuką į senesnį.;Vaikas apsikeitė naujesnį pašto ženkliuką ant senesnio.; ;;vlkk;;3.1729836463928223;3.890321969985962;0.7173383235931396;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Aš keičiau savo mitybos įpročius į sveikesnius.;Aš keičiau savo mitybos įpročius ant sveikesnių.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;4.022339820861816;4.375921249389648;0.35358142852783203;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;2;mainyti (ant ko);Jei neturėjai markių, tai galėjai mainyti lašinius, dešras, sviestą į prekes.;Jei neturėjai markių, tai galėjai mainyti lašinius, dešras, sviestą ant prekių.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;3.574727773666382;3.4228904247283936;-0.15183734893798828;incorrect
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Jis pakeitė seną sofą į naują.;Jis pakeitė seną sofą ant naujos.; ;;ChatGPT;;3.6764180660247803;4.366992950439453;0.6905748844146729;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Mokytoja pakeitė pamokų tvarkaraštį į lankstesnį.;Mokytoja pakeitė pamokų tvarkaraštį ant lankstesnio.; ;;ChatGPT;;3.4188501834869385;4.183568477630615;0.7647182941436768;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;2;mainyti (ant ko);Ji išmainė seną žiedą į brangesnį.;Ji išmainė seną žiedą ant brangesnio.; ;;ChatGPT;;4.209476470947266;5.4873528480529785;1.277876377105713;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;2;mainyti (ant ko);Vartotojas gali mainyti seną telefoną į naują modelį.;Vartotojas gali mainyti seną telefoną ant naujo modelio.; ;;ChatGPT;;3.442736864089966;4.345705509185791;0.9029686450958252;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Šiandien pakeitėme senus langus į modernesnius.;Šiandien pakeitėme senus langus ant modernesnių.; ;;ChatGPT;;3.987637996673584;3.9396064281463623;-0.04803156852722168;incorrect
185.0;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;2;mainyti (ant ko);Išmainė vištą į katiną.;Išmainė vištą ant katino.; ;;vlkk;;4.404533386230469;5.958890438079834;1.5543570518493652;correct
186.0;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Kambario matmenys 2 iš 3 metrų.;Kambario matmenys 2 ant 3 metrų.; ;;vlkk;;5.094616889953613;5.7311811447143555;0.6365642547607422;correct
187.0;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Močiutės kraujospūdis vakar buvo 80 ir 120.;Močiutės kraujospūdis vakar buvo 80 ant 120.; ;Added 'Močiutės ... vakar buvo' to make a full sentence.;vlkk;;3.377711772918701;3.8409059047698975;0.4631941318511963;correct
188.0;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Žemėlapio mastelis 1 su 1000.;Žemėlapio mastelis 1 ant 1000.; ;;vlkk;;3.59543514251709;3.910576343536377;0.3151412010192871;correct
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Apsirikau dviem litais.;Apsirikau ant dviejų litų.;;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;6.511933326721191;5.55167818069458;-0.9602551460266113;incorrect
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Šio skerspjūvio dydis 5 iš 10 milimetrų.;Šio skerspjūvio dydis 5 ant 10 milimetrų; ;;ChatGPT;;3.293783187866211;4.194415092468262;0.9006319046020508;correct
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Durų angos plotis ir aukštis – 80 ir 200 centimetrų.;Durų angos plotis ir aukštis – 80 ant 200 centimetrų.; ;;ChatGPT;;3.7360143661499023;3.993818759918213;0.25780439376831055;correct
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Pirkome plytas 20 iš 30 centimetrų.;Pirkome plytas 20 ant 30 centimetrų.; ;;ChatGPT;;5.231929302215576;5.545849800109863;0.3139204978942871;correct
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Šios nuotraukos formatas yra 10 su 15.;Šios nuotraukos formatas yra 10 ant 15.; ;;ChatGPT;;3.325451135635376;3.63706374168396;0.311612606048584;correct
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Naujas langas yra 1 iš 2 metrų.;Naujas langas yra 1 ant 2 metrų.; ;;ChatGPT;;3.944084644317627;4.2198872566223145;0.2758026123046875;correct
189.0;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Vaistų imkite vieną šaukštelį pusei stiklinės vandens.;Vaistų imkite vieną šaukštelį ant pusės stiklinės vandens.; ;;vlkk;;3.943385601043701;3.678745746612549;-0.26463985443115234;incorrect
