sentence_number;phenomenon_type_number;phenomenon_type;linguistic_phenomenon_number;linguistic_phenomenon;error_name_number;error_name;problem_source_number;problem_source;correct_sentence;incorrect_sentence;note_exception;note;origin_of_the_sentence;search_source;Qwen_Qwen3-8B_correct_nll;Qwen_Qwen3-8B_incorrect_nll;Qwen_Qwen3-8B_certainty;Qwen_Qwen3-8B_decision
175.0;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1; ;Ji puikiai griežia smuiku.;Ji puikiai griežia ant smuiko.; ;;vlkk;;5.6782755851745605;5.2303314208984375;-0.44794416427612305;incorrect
176.0;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Gaudo žuvis sliekais.;Gaudo žuvis ant sliekų.; ;;vlkk;;7.827775001525879;6.20257568359375;-1.625199317932129;incorrect
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Jis vairuoja autobusą.;Jis vairuoja ant autobuso.; ;Changed 'dirba' to 'vairuoja' to make the sentences more similar to each other.;internet;https://www.mazeikiai.lt › files › rekomendacijos;4.132429122924805;5.140537738800049;1.0081086158752441;correct
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Išmokau groti gitara. ;Išmokau groti ant gitaros.; ;;internet;https://www.mazeikiai.lt › files › rekomendacijos;3.881011962890625;3.377159833908081;-0.503852128982544;incorrect
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Šis fotografas fotografuoja analoginiu fotoaparatu.;Šis fotografas fotografuoja ant analoginio fotoaparato.; ;;ChatGPT;;4.185602188110352;3.931457996368408;-0.25414419174194336;incorrect
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Muzikantas muša būgnais.;Muzikantas muša ant būgnų.; ;;ChatGPT;;5.5145182609558105;5.064294338226318;-0.4502239227294922;incorrect
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Pianistas taip pat groja ir kontrabosu.;Pianistas taip pat groja ir ant kontraboso.; ;;ChatGPT;;5.429590702056885;5.929144382476807;0.4995536804199219;correct
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Mokytojas paprašė vaikų rašyti rašikliais.;Mokytojas paprašė vaikų rašyti ant rašiklių.; ;;ChatGPT;;2.990248918533325;3.0922884941101074;0.10203957557678223;correct
;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Vakar jis bandė tapyti akvarele pirmą kartą.;Vakar jis bandė tapyti ant akvarelės pirmą kartą.; ;;ChatGPT;;3.7902791500091553;3.796875;0.0065958499908447266;correct
177.0;2;Use of Prepositions;7;4.1 Ant;1;4.1.1 Ant should not be used to to express the instrument/means of an action when it is not related to location.;1;;Dirba dvejomis staklėmis.;Dirba ant dvejų staklių.; ;;vlkk;;5.438635349273682;4.8110527992248535;-0.6275825500488281;incorrect
178.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;1;apstus;Ruduo apstus obuolių.;Ruduo apstus ant obuolių.; ;;vlkk;;7.619450569152832;6.68660831451416;-0.9328422546386719;incorrect
179.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;2;gabus;Kaimynų vaikas gabus muzikai.;Kaimynų vaikas gabus ant muzikos.; ;;vlkk;;5.051495552062988;4.903042793273926;-0.1484527587890625;incorrect
180.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;3;godus;Nebūk godus svetimo gero.;Nebūk godus ant svetimo gero.; ;;vlkk;;5.778251647949219;5.838521480560303;0.060269832611083984;correct
181.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;4;šykštus;Ji visada šykšti pinigų.;Ji visada šykšti ant pinigų.; ;;vlkk;;5.730429172515869;5.527523994445801;-0.20290517807006836;incorrect
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;2;gabus;Vaikai buvo gabūs mokslo eksperimentams.;Vaikai buvo gabūs ant mokslo eksperimentų.; ;;ChatGPT;;4.365879535675049;4.150142192840576;-0.21573734283447266;incorrect
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;3;godus;Jis buvo godus gardumynų ir skanėstų.;Jis buvo godus ant gardumynų ir skanėstų.; ;;ChatGPT;;5.182825088500977;5.642077922821045;0.45925283432006836;correct
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;4;šykštus;Jo senelis buvo šykštus dovanų.;Jo senelis buvo šykštus ant dovanų.; ;;ChatGPT;;4.862769603729248;4.803072452545166;-0.05969715118408203;incorrect
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;1;apstus;Ši vasara buvo apsti lietaus.;Ši vasara buvo apsti ant lietaus.; ;;ChatGPT;;5.191904067993164;6.270400524139404;1.0784964561462402;correct
;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;5;turtingas;Jungtinės Amerikos Valstijos yra turtingos gamtos išteklių.;Jungtinės Amerikos Valstijos yra turtingos ant gamtos išteklių.; ;;ChatGPT;;2.2073447704315186;2.477578639984131;0.2702338695526123;correct
182.0;2;Use of Prepositions;7;4.1 Ant;2;4.1.2 Ant should not be used to express the object with adjectives.;5;turtingas;Šiemet esam turtingi šieno.;Šiemet esam turtingi ant šieno.; ;;vlkk;;5.3953633308410645;5.736361026763916;0.34099769592285156;correct
183.0;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Paprašė pakeisti batus į mažesnius. ;Paprašė pakeisti batus ant mažesnių. ; ;;vlkk;;3.8934924602508545;4.959156036376953;1.0656635761260986;correct
184.0;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Vaikas apsikeitė naujesnį pašto ženkliuką į senesnį.;Vaikas apsikeitė naujesnį pašto ženkliuką ant senesnio.; ;;vlkk;;3.3837802410125732;4.205443859100342;0.8216636180877686;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Aš keičiau savo mitybos įpročius į sveikesnius.;Aš keičiau savo mitybos įpročius ant sveikesnių.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;2.965118408203125;3.4435362815856934;0.47841787338256836;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;2;mainyti (ant ko);Jei neturėjai markių, tai galėjai mainyti lašinius, dešras, sviestą į prekes.;Jei neturėjai markių, tai galėjai mainyti lašinius, dešras, sviestą ant prekių.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;2.8970468044281006;3.055403470993042;0.1583566665649414;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Jis pakeitė seną sofą į naują.;Jis pakeitė seną sofą ant naujos.; ;;ChatGPT;;3.8623409271240234;4.562631130218506;0.7002902030944824;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Mokytoja pakeitė pamokų tvarkaraštį į lankstesnį.;Mokytoja pakeitė pamokų tvarkaraštį ant lankstesnio.; ;;ChatGPT;;2.5053231716156006;3.8894035816192627;1.384080410003662;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;2;mainyti (ant ko);Ji išmainė seną žiedą į brangesnį.;Ji išmainė seną žiedą ant brangesnio.; ;;ChatGPT;;4.651110649108887;6.0536208152771;1.402510166168213;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;2;mainyti (ant ko);Vartotojas gali mainyti seną telefoną į naują modelį.;Vartotojas gali mainyti seną telefoną ant naujo modelio.; ;;ChatGPT;;2.941739082336426;3.5694775581359863;0.6277384757995605;correct
;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;1;keisti (ant ko);Šiandien pakeitėme senus langus į modernesnius.;Šiandien pakeitėme senus langus ant modernesnių.; ;;ChatGPT;;3.0361220836639404;3.372694492340088;0.33657240867614746;correct
185.0;2;Use of Prepositions;7;4.1 Ant;3;4.1.3 Ant should not be used to express the object of an action with verbs.;2;mainyti (ant ko);Išmainė vištą į katiną.;Išmainė vištą ant katino.; ;;vlkk;;4.806796073913574;6.943417072296143;2.1366209983825684;correct
186.0;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Kambario matmenys 2 iš 3 metrų.;Kambario matmenys 2 ant 3 metrų.; ;;vlkk;;4.19647741317749;5.384994029998779;1.188516616821289;correct
187.0;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Močiutės kraujospūdis vakar buvo 80 ir 120.;Močiutės kraujospūdis vakar buvo 80 ant 120.; ;Added 'Močiutės ... vakar buvo' to make a full sentence.;vlkk;;3.25514554977417;4.014174938201904;0.7590293884277344;correct
188.0;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Žemėlapio mastelis 1 su 1000.;Žemėlapio mastelis 1 ant 1000.; ;;vlkk;;3.050522804260254;4.03685998916626;0.9863371849060059;correct
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Apsirikau dviem litais.;Apsirikau ant dviejų litų.;;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;6.1228437423706055;5.598851203918457;-0.5239925384521484;incorrect
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Šio skerspjūvio dydis 5 iš 10 milimetrų.;Šio skerspjūvio dydis 5 ant 10 milimetrų; ;;ChatGPT;;3.0677897930145264;4.159816741943359;1.092026948928833;correct
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Durų angos plotis ir aukštis – 80 ir 200 centimetrų.;Durų angos plotis ir aukštis – 80 ant 200 centimetrų.; ;;ChatGPT;;2.187527656555176;2.4926016330718994;0.30507397651672363;correct
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Pirkome plytas 20 iš 30 centimetrų.;Pirkome plytas 20 ant 30 centimetrų.; ;;ChatGPT;;4.376840114593506;4.602579593658447;0.2257394790649414;correct
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Šios nuotraukos formatas yra 10 su 15.;Šios nuotraukos formatas yra 10 ant 15.; ;;ChatGPT;;2.7291314601898193;3.4457414150238037;0.7166099548339844;correct
;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Naujas langas yra 1 iš 2 metrų.;Naujas langas yra 1 ant 2 metrų.; ;;ChatGPT;;3.5233469009399414;3.7377679347991943;0.21442103385925293;correct
189.0;2;Use of Prepositions;7;4.1 Ant;4;4.1.4 Ant should not be used to indicate dimensions or a ratio of sizes.;1;;Vaistų imkite vieną šaukštelį pusei stiklinės vandens.;Vaistų imkite vieną šaukštelį ant pusės stiklinės vandens.; ;;vlkk;;2.7615110874176025;2.812493085861206;0.050981998443603516;correct
190.0;2;Use of Prepositions;7;4.1 Ant;5;4.1.5 Ant should not be used to express a characteristic of a thing not related to location.;1;;Batai aukštais kulnais.;Batai ant aukštų kulnų.; ;;vlkk;;4.849098205566406;5.192959785461426;0.34386157989501953;correct
;2;Use of Prepositions;7;4.1 Ant;5;4.1.5 Ant should not be used to express a characteristic of a thing not related to location.;1;;Madingos suknelės su petnešėlėmis.;Madingos suknelės ant petnešėlių.; ;Changed 'šleikutės' to 'petnešėlės'.;internet;https://www.santaka.info/index.php/2012/04/11/idomu-260/?srsltid=AfmBOorJ71a2x25a8ICKqAUACMRo6ON_DiuaH1qvGqLJOFdrp2wb0D_r;4.807292938232422;5.260750770568848;0.4534578323364258;correct
;2;Use of Prepositions;7;4.1 Ant;5;4.1.5 Ant should not be used to express a characteristic of a thing not related to location.;1;;Iš parduotuvės buvo pavogtas šveicariškas laikrodis su baterijomis.;Iš parduotuvės buvo pavogtas šveicariškas laikrodis ant baterijų.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;3.1466970443725586;3.6417906284332275;0.49509358406066895;correct
;2;Use of Prepositions;7;4.1 Ant;5;4.1.5 Ant should not be used to express a characteristic of a thing not related to location.;1;;Apžiūrėjus automobilį, rastas lagaminas su ratukais.;Apžiūrėjus automobilį, rastas lagaminas ant ratukų.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;2.7928502559661865;2.8814451694488525;0.08859491348266602;correct
;2;Use of Prepositions;7;4.1 Ant;5;4.1.5 Ant should not be used to express a characteristic of a thing not related to location.;1;;Nebijok, mano šuo yra su antkakliu.;Nebijok, mano šuo yra ant antkaklio.; ;;ChatGPT;;4.892527103424072;4.985659122467041;0.09313201904296875;correct
;2;Use of Prepositions;7;4.1 Ant;5;4.1.5 Ant should not be used to express a characteristic of a thing not related to location.;1;;Ši nauja kuprinė yra labai naujoviška, su dirželiais.;Ši nauja kuprinė yra labai naujoviška, ant dirželių.; ;;ChatGPT;;3.2107553482055664;3.944573163986206;0.7338178157806396;correct
;2;Use of Prepositions;7;4.1 Ant;5;4.1.5 Ant should not be used to express a characteristic of a thing not related to location.;1;;Matematikos pamokai pasiimk sąsiuvinį langeliais.;Matematikos pamokai pasiimk sąsiuvinį ant langelių.; ;;ChatGPT;;4.126512050628662;4.173486709594727;0.04697465896606445;correct
;2;Use of Prepositions;7;4.1 Ant;5;4.1.5 Ant should not be used to express a characteristic of a thing not related to location.;1;;Senelis jam padovanojo laikrodį su odiniu dirželiu.;Senelis jam padovanojo laikrodį ant odinio dirželio.; ;;ChatGPT;;4.7530622482299805;4.903088569641113;0.1500263214111328;correct
;2;Use of Prepositions;7;4.1 Ant;5;4.1.5 Ant should not be used to express a characteristic of a thing not related to location.;1;;Šis skėtis yra su metaliniu rėmu, tad tikiuosi, kad jis ilgai nesulūš.;Šis skėtis yra ant metalinio rėmo, tad tikiuosi, kad jis ilgai nesulūš.; ;;ChatGPT;;2.442967176437378;2.5259318351745605;0.08296465873718262;correct
191.0;2;Use of Prepositions;7;4.1 Ant;5;4.1.5 Ant should not be used to express a characteristic of a thing not related to location.;1;;Radijo imtuvas su mikroschemomis.;Radijo imtuvas ant mikroschemų.; ;;vlkk;;5.382418155670166;6.510619640350342;1.1282014846801758;correct
192.0;2;Use of Prepositions;7;4.1 Ant;6;4.1.6 Ant should not be used to express place when what is meant is not a surface, but a direction into something or being inside something.;1;;Nuvažiavo į stotį, bet pavėlavo į autobusą.;Nuvažiavo ant stoties, bet pavėlavo ant autobuso.; ;;vlkk;;4.336794376373291;4.545898914337158;0.2091045379638672;correct
193.0;2;Use of Prepositions;7;4.1 Ant;6;4.1.6 Ant should not be used to express place when what is meant is not a surface, but a direction into something or being inside something.;1;;Turguje pilna atvykėlių. ;Ant turgaus pilna atvykėlių. ; ;;vlkk;;7.379579067230225;6.936705589294434;-0.442873477935791;incorrect
;2;Use of Prepositions;7;4.1 Ant;6;4.1.6 Ant should not be used to express place when what is meant is not a surface, but a direction into something or being inside something.;1;;Kiemo vaikai dažnai žaidžia gatvėje.;Kiemo vaikai dažnai žaidžia ant gatvės.; ;Created a full sentence.;internet;https://mokslai.lietuviuzodynas.lt/lietuviu-kalba/kalbos-kulturos-taisykliu-savadas;2.837385892868042;2.9286463260650635;0.09126043319702148;correct
